community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Clostridium_phoceensis_GD3_	Megasphaera_cerevisiae_DSM_20462_	M_rib__D_e	1.0	1.0	1	1.0	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Megasphaera_cerevisiae_DSM_20462_	M_ura_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_acald_e	0.5	0.17	1	0.085	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_cgly_e	0.5	0.65	1	0.325	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_chol_e	0.5	0.47	1	0.235	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_fe2_e	0.5	0.6	1	0.3	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_fe3_e	0.5	0.37	1	0.185	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_fe3pyovd_kt_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_glc__D_e	0.5	0.04	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_glu__L_e	0.5	0.05	1	0.025	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_glyc3p_e	0.5	0.96	1	0.48	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_gua_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_h2s_e	0.5	0.35	1	0.175	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_istfrnA_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_leu__L_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_lys__L_e	0.5	0.27	1	0.135	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_nh4_e	0.5	0.03	1	0.015	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_no2_e	0.5	0.09	1	0.045	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_o2_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_orn_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_ptrc_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_rib__D_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_ura_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Clostridium_phoceensis_GD3_	Pseudomonas_fuscovaginae_LMG_2158_	M_val__L_e	0.5	0.07	1	0.035	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_acald_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_cit_e	1.0	1.0	1	1.0	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3_e	1.0	0.44	1	0.44	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_indole_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_nh4_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_o2_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_pi_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Herbaspirillum_chlorophenolicum_CPW301_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_s_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_acald_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_etoh_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_fe2_e	1.0	1.0	1	1.0	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_fe3pyovd_kt_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_glyc_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_h_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_indole_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_leu__L_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_lys__L_e	1.0	0.02	1	0.02	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_pi_e	1.0	0.95	1	0.95	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_s_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_ura_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	Herbaspirillum_chlorophenolicum_CPW301_	M_val__L_e	1.0	0.01	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_acald_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_fe2_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_h2s_e	0.5	0.3	1	0.15	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_indole_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_leu__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_lys__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_no2_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_pi_e	0.5	0.33	1	0.165	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Herbaspirillum_chlorophenolicum_CPW301_	M_val__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_acald_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_gua_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.5	0.3	1	0.15	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_indole_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_leu__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_lys__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_meoh_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_no2_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_o2_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_orn_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_pi_e	0.5	0.33	1	0.165	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_rib__D_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_acald_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_fe2_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_glcn_e	0.5	0.32	1	0.16	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_glyc3p_e	0.5	0.67	1	0.335	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_gua_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_h2s_e	0.5	0.3	1	0.15	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_indole_e	0.5	0.02	1	0.01	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_leu__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_lys__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_meoh_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_no2_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_o2_e	0.5	1.0	1	0.5	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_orn_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_rib__D_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Megasphaera_cerevisiae_DSM_20462_	Pseudomonas_fuscovaginae_LMG_2158_	M_val__L_e	0.5	0.01	1	0.005	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_acald_e	0.3333333333333333	0.06	1	0.0199999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_etoh_e	0.3333333333333333	0.02	1	0.0066666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_fe2_e	0.3333333333333333	0.86	1	0.2866666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_fe3_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_fe3pyovd_kt_e	0.3333333333333333	0.12	1	0.0399999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_glyb_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_h2s_e	0.3333333333333333	0.97	1	0.3233333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_indole_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_lys__L_e	0.3333333333333333	0.02	1	0.0066666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_pi_e	0.3333333333333333	1.0	1	0.3333333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_pyovd_kt_e	0.3333333333333333	0.04	1	0.0133333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_ura_e	0.3333333333333333	0.86	1	0.2866666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Herbaspirillum_chlorophenolicum_CPW301_	M_val__L_e	0.3333333333333333	0.03	1	0.0099999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_acald_e	0.3333333333333333	0.06	1	0.0199999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_cit_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_etoh_e	0.3333333333333333	0.02	1	0.0066666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3pyovd_kt_e	0.3333333333333333	0.12	1	0.0399999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glyb_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_gua_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.3333333333333333	0.97	1	0.3233333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_indole_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_lys__L_e	0.3333333333333333	0.02	1	0.0066666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_meoh_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_o2_e	0.3333333333333333	0.12	1	0.0399999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_pi_e	0.3333333333333333	1.0	1	0.3333333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_pyovd_kt_e	0.3333333333333333	0.04	1	0.0133333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_ura_e	0.3333333333333333	0.86	1	0.2866666666666666	1721.BMC.7.1T.26.3
