community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Halocynthiibacter_namhaensis_RA2_3_	M_meoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Halocynthiibacter_namhaensis_RA2_3_	M_o2_e	1.0	1.0	1	1.0	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Halocynthiibacter_namhaensis_RA2_3_	M_pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Halocynthiibacter_namhaensis_RA2_3_	M_rib__D_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Halocynthiibacter_namhaensis_RA2_3_	M_so3_e	1.0	0.38	1	0.38	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Halocynthiibacter_namhaensis_RA2_3_	M_val__L_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_acald_e	1.0	0.03	1	0.03	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_etoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_fe2_e	1.0	0.47	1	0.47	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_fe3_e	1.0	0.52	1	0.52	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_glyc_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_h2_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_h2o_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_h_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_meoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_pi_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Hellea_balneolensis_DSM_19091_	M_tre6p_e	1.0	0.03	1	0.03	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_acald_e	0.25	0.03	1	0.0075	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_etoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_fe2_e	0.25	0.47	1	0.1175	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_fe3_e	0.25	0.52	1	0.13	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_glc__D_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_glyb_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_glyc_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_h2_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_h2o_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_h_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_lys__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_rib__D_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_so3_e	0.25	0.38	1	0.095	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Jannaschia_aquimarina_GSW_M26_	M_val__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_acald_e	0.25	0.03	1	0.0075	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_actn__R_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_etoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_fe2_e	0.25	0.47	1	0.1175	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_fe3_e	0.25	0.52	1	0.13	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_glyc_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_h2_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_h2o_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_h_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_leu__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_pi_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Mariniblastus_fucicola_FC18_	M_s_e	0.25	0.04	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_acald_e	0.25	0.03	1	0.0075	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_cit_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_etoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_fe2_e	0.25	0.47	1	0.1175	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_fe3_e	0.25	0.52	1	0.13	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_glyc_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_h2_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_h2o_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_h_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_leu__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_lys__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_meoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_rib__D_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_s_e	0.25	0.04	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Pelagicola_litorisediminis_CECT_8287_	Roseovarius_nanhaiticus_DSM_29590_	M_val__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_acald_e	1.0	0.05	1	0.05	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_co_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_etoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_fe2_e	1.0	0.48	1	0.48	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_fe3_e	1.0	0.51	1	0.51	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_glyc_e	1.0	0.1	1	0.1	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_h2_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_h_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_indole_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_leu__L_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_lys__L_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_meoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_o2_e	1.0	1.0	1	1.0	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Halocynthiibacter_namhaensis_RA2_3_	M_val__L_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_acald_e	1.0	0.05	1	0.05	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_bz_e	1.0	1.0	1	1.0	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_etoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_fe2_e	1.0	0.48	1	0.48	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_fe3_e	1.0	0.51	1	0.51	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_glyc_e	1.0	0.1	1	0.1	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_h2_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_h_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_indole_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_meoh_e	1.0	0.02	1	0.02	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_pi_e	1.0	1.0	1	1.0	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_pyovd_kt_e	1.0	0.01	1	0.01	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_acald_e	0.25	0.05	1	0.0125	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_etoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_fe2_e	0.25	0.48	1	0.12	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_fe3_e	0.25	0.51	1	0.1275	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_glc__D_e	0.25	0.09	1	0.0225	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_glyc_e	0.25	0.1	1	0.025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_h2_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_h_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_indole_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_lys__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Jannaschia_aquimarina_GSW_M26_	M_val__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_acald_e	0.25	0.05	1	0.0125	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_actn__R_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_etoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_fe2_e	0.25	0.48	1	0.12	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_fe3_e	0.25	0.51	1	0.1275	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_glyc_e	0.25	0.1	1	0.025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_h2_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_h_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_indole_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_leu__L_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_pi_e	0.25	1.0	1	0.25	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Mariniblastus_fucicola_FC18_	M_pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_acald_e	0.25	0.05	1	0.0125	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_arg__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_co_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_etoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_fe2_e	0.25	0.48	1	0.12	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_fe3_e	0.25	0.51	1	0.1275	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_glc__D_e	0.25	0.09	1	0.0225	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_glu__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_glyc_e	0.25	0.1	1	0.025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_h2_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_h_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_indole_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_leu__L_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_lys__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_meoh_e	0.25	0.02	1	0.005	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_pi_e	0.25	1.0	1	0.25	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_pyovd_kt_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Pelagicola_litorisediminis_CECT_8287_	M_val__L_e	0.25	0.01	1	0.0025	1721.BMC.8.1T.30.3
