community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Alteromonas_stellipolaris_LMG_21861_	Vibrio_tritonius_JCM_16456_	M_h_e	1.0	0.01	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Alteromonas_stellipolaris_LMG_21861_	Vibrio_tritonius_JCM_16456_	M_pi_e	1.0	0.02	1	0.02	1721.BMC.7.5T.21.1
all	minimal	Alteromonas_stellipolaris_LMG_21861_	Vibrio_tritonius_JCM_16456_	M_s_e	1.0	0.01	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Alteromonas_stellipolaris_LMG_21861_	Vibrio_tritonius_JCM_16456_	M_tsul_e	1.0	0.14	1	0.14	1721.BMC.7.5T.21.1
all	minimal	Alteromonas_stellipolaris_LMG_21861_	Vibrio_tritonius_JCM_16456_	M_uri_e	1.0	0.01	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_acald_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_bz_e	0.5	1.0	1	0.5	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_cys__L_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_fe2_e	0.5	0.22	1	0.11	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_fe3_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_glcr_e	0.5	1.0	1	0.5	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_glyc3p_e	0.5	0.08	1	0.04	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_h2s_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_h_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_meoh_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_no2_e	0.5	0.33	1	0.165	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_pi_e	0.5	0.03	1	0.015	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Hellea_balneolensis_DSM_19091_	M_tsul_e	0.5	0.13	1	0.065	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_acald_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_agm_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_cgly_e	0.5	0.1	1	0.05	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_cys__L_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_fe2_e	0.5	0.22	1	0.11	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_fe3_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_g3pe_e	0.5	0.27	1	0.135	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_g3pg_e	0.5	0.62	1	0.31	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_glc__D_e	0.5	0.04	1	0.02	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_glyc3p_e	0.5	0.08	1	0.04	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_gthrd_e	0.5	0.32	1	0.16	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_h2s_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_h_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_met__L_e	0.5	0.08	1	0.04	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_pi_e	0.5	0.03	1	0.015	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_tsul_e	0.5	0.13	1	0.065	1721.BMC.7.5T.21.1
all	minimal	Halocynthiibacter_namhaensis_RA2_3_	Vibrio_tritonius_JCM_16456_	M_ura_e	0.5	0.67	1	0.335	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_acald_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_bz_e	0.5	1.0	1	0.5	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_etoh_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_fe2_e	0.5	0.03	1	0.015	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_fe3_e	0.5	0.05	1	0.025	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_glyc3p_e	0.5	0.68	1	0.34	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_h_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_indole_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_inost_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_no2_e	0.5	0.24	1	0.12	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_pi_e	0.5	0.24	1	0.12	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_tre6p_e	0.5	0.08	1	0.04	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Hellea_balneolensis_DSM_19091_	M_urea_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_acald_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_arg__L_e	0.5	0.24	1	0.12	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_cgly_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_etoh_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_fe2_e	0.5	0.03	1	0.015	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_fe3_e	0.5	0.05	1	0.025	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_glc__D_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_gly_e	0.5	0.65	1	0.325	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_glyc3p_e	0.5	0.68	1	0.34	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_gua_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_h_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_indole_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_inost_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_leu__L_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_lys__L_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_phe__L_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_pi_e	0.5	0.24	1	0.12	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_rib__D_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_s_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_ser__L_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_spmd_e	0.5	0.04	1	0.02	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_thr__L_e	0.5	0.03	1	0.015	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_trp__L_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_tyr__L_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_ura_e	0.5	0.02	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_urea_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_val__L_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Leucothrix_mucor_DSM_2157_	Vibrio_tritonius_JCM_16456_	M_xyl__D_e	0.5	0.01	1	0.005	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_4hbz_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_acald_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_asp__L_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_etoh_e	0.1818181818181818	0.02	1	0.0036363636363636	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_fe2_e	0.1818181818181818	0.81	1	0.1472727272727272	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_fe3pyovd_kt_e	0.1818181818181818	0.2	1	0.0363636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_glyc_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_h_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Alteromonas_stellipolaris_LMG_21861_	M_pi_e	0.1818181818181818	0.36	1	0.0654545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_acald_e	0.5454545454545454	0.01	1	0.0054545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_etoh_e	0.5454545454545454	0.02	1	0.0109090909090909	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_fe2_e	0.5454545454545454	0.81	1	0.4418181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_fe3pyovd_kt_e	0.5454545454545454	0.2	1	0.109090909090909	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_glyc_e	0.5454545454545454	0.01	1	0.0054545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_h2_e	0.5454545454545454	0.01	1	0.0054545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_h_e	0.5454545454545454	0.01	1	0.0054545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_o2_e	0.5454545454545454	1.0	1	0.5454545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_pi_e	0.5454545454545454	0.36	1	0.1963636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Halocynthiibacter_namhaensis_RA2_3_	M_val__L_e	0.5454545454545454	1.0	1	0.5454545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_acald_e	0.8181818181818182	0.01	1	0.0081818181818181	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_bz_e	0.8181818181818182	1.0	1	0.8181818181818182	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_etoh_e	0.8181818181818182	0.02	1	0.0163636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_fe2_e	0.8181818181818182	0.81	1	0.6627272727272728	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_fe3pyovd_kt_e	0.8181818181818182	0.2	1	0.1636363636363636	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_glyc_e	0.8181818181818182	0.01	1	0.0081818181818181	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_h2_e	0.8181818181818182	0.01	1	0.0081818181818181	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_h_e	0.8181818181818182	0.01	1	0.0081818181818181	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_pi_e	0.8181818181818182	0.36	1	0.2945454545454545	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Hellea_balneolensis_DSM_19091_	M_tsul_e	0.8181818181818182	0.02	1	0.0163636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_4hbz_e	0.2727272727272727	0.01	1	0.0027272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_acald_e	0.2727272727272727	0.01	1	0.0027272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_etoh_e	0.2727272727272727	0.02	1	0.0054545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_fe2_e	0.2727272727272727	0.81	1	0.2209090909090909	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_fe3pyovd_kt_e	0.2727272727272727	0.2	1	0.0545454545454545	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_glyc_e	0.2727272727272727	0.01	1	0.0027272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_h2_e	0.2727272727272727	0.01	1	0.0027272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_h_e	0.2727272727272727	0.01	1	0.0027272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_pi_e	0.2727272727272727	0.36	1	0.0981818181818181	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_tsul_e	0.2727272727272727	0.02	1	0.0054545454545454	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Leucothrix_mucor_DSM_2157_	M_val__L_e	0.2727272727272727	1.0	1	0.2727272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_acald_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_asp__L_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_etoh_e	0.1818181818181818	0.02	1	0.0036363636363636	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_fe2_e	0.1818181818181818	0.81	1	0.1472727272727272	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_fe3pyovd_kt_e	0.1818181818181818	0.2	1	0.0363636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_glyc_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_h2_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_h_e	0.1818181818181818	0.01	1	0.0018181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Roseovarius_nanhaiticus_DSM_29590_	M_val__L_e	0.1818181818181818	1.0	1	0.1818181818181818	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_4hbz_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_acald_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_ala__L_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_asp__L_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_cgly_e	0.6363636363636364	0.64	1	0.4072727272727273	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_etoh_e	0.6363636363636364	0.02	1	0.0127272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_fe2_e	0.6363636363636364	0.81	1	0.5154545454545455	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_fe3pyovd_kt_e	0.6363636363636364	0.2	1	0.1272727272727273	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_g1p_e	0.6363636363636364	0.29	1	0.1845454545454545	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_g3pe_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
