community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Dokdonia_pacifica_DSM_25597_	Moritella_viscosa_	M_o2_e	0.5142857142857142	1.0	1	0.5142857142857142	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Moritella_viscosa_	M_orn_e	0.5142857142857142	0.01	1	0.0051428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Moritella_viscosa_	M_uri_e	0.5142857142857142	0.01	1	0.0051428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_acald_e	0.0571428571428571	0.57	1	0.0325714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_actn__R_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_ala__D_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_arg__L_e	0.0571428571428571	0.06	1	0.0034285714285714	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_fe2_e	0.0571428571428571	0.99	1	0.0565714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_fe3pyovd_kt_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_g3pg_e	0.0571428571428571	1.0	1	0.0571428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_glcn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_glu__L_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_glyc_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
